Days,perc.larv,temp,zoox,rep.ID,species,Population,Site,source,Reef,Datasheet,Initial.density.larvae,Unit,Volume.vessel,unit
0,0,27.5,D,T1V1,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V10,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V11,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V12,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V13,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V14,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V15,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V16,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V17,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V18,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V19,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V2,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V20,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V21,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V22,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V23,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V24,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V25,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V26,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V27,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V28,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V29,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V3,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V30,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V31,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V32,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V33,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V34,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V35,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V36,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V37,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V38,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V39,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V4,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V40,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V41,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V42,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V5,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V6,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,C,T1V7,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V8,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,27.5,D,T1V9,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V1,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V10,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V11,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V12,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V13,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V14,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V15,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V16,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V17,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V18,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V19,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V2,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V20,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V21,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V22,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V23,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V24,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V25,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V26,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V27,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V28,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V29,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V3,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V30,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V31,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V32,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V33,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V34,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V35,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V36,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V37,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V38,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V39,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V4,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V40,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V41,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V42,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V5,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,C,T2V6,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V7,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V8,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,31,D,T2V9,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V1,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V10,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V11,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V12,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V13,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V14,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V15,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V16,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V17,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V18,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V19,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V2,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V20,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V21,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V22,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V23,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V24,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V25,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V26,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V27,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V28,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V29,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V3,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V30,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V31,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V32,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V33,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V34,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V35,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V36,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V37,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V38,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V39,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V4,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V40,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V41,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V42,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V5,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V6,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V7,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,D,T3V8,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
0,0,35.5,C,T3V9,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,20,27.5,D,T1V1,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,40,27.5,C,T1V10,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
1,40,27.5,D,T1V11,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,20,27.5,C,T1V12,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
1,40,27.5,C,T1V13,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,20,27.5,C,T1V14,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,20,27.5,D,T1V15,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,20,27.5,C,T1V16,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,40,27.5,C,T1V17,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,40,27.5,C,T1V18,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,20,27.5,D,T1V19,Acropora_tenuis,T.T.2xT.T.4,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,40,27.5,D,T1V2,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,60,27.5,D,T1V20,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
1,60,27.5,C,T1V21,Acropora_tenuis,B.T.8xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
1,20,27.5,D,T1V22,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,20,27.5,D,T1V23,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,60,27.5,C,T1V24,Acropora_tenuis,Bulk1,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,20,27.5,C,T1V25,Acropora_tenuis,T.T.6xT.T.12,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
1,20,27.5,D,T1V26,Acropora_tenuis,B.T.2xB.T.4,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
1,40,27.5,C,T1V27,Acropora_tenuis,B.T.4xB.T.2,Ningaloo,Bell_etal_X,Bruboodjoo,dat.Bell27.5_C.csv,25,vial,50,ml
1,40,27.5,C,T1V28,Acropora_tenuis,T.T.12xT.T.6,Ningaloo,Bell_etal_X,Tantabiddi,dat.Bell27.5_C.csv,25,vial,50,ml
